sample_id	md5sum	assembly
SAMN04624757	beaf78977d8b05300326fd6350c2d4c0	SAMN04624757.contigs.fa.gz
SAMN04624763	a31a11b4df695587b1ea788092162da2	SAMN04624763.contigs.fa.gz
SAMN04624765	c26e6f3251f25233fb41e6e11c2d07e3	SAMN04624765.contigs.fa.gz
SAMN04624766	0370593ccf76bb38d4f1193f979bedaa	SAMN04624766.contigs.fa.gz
SAMN04624767	24e96595e415a9491cd6a5c0ef069a5e	SAMN04624767.contigs.fa.gz
SAMN04624768	8ec1da3108907ac7e52135cc4ba7af79	SAMN04624768.contigs.fa.gz
SAMN04624771	839168916174964e74529213b32af386	SAMN04624771.contigs.fa.gz
SAMN04624774	eaca48655511aae94fbd6e83f467afaa	SAMN04624774.contigs.fa.gz
SAMN04624775	c487f9ed48a794ae57f6246cde304e2d	SAMN04624775.contigs.fa.gz
SAMN04624776	e46b83c79f82f53897917cf522d7a411	SAMN04624776.contigs.fa.gz
SAMN04624783	81f10d937d47b34362dd9377553ceabf	SAMN04624783.contigs.fa.gz
SAMN04624785	8ff0f1c998ca3a239dd06019684de4df	SAMN04624785.contigs.fa.gz
SAMN04624786	91e54c066f89700b9190fadbb5d0fa4d	SAMN04624786.contigs.fa.gz
SAMN04624793	6b2460e6af318df90b2081b87c9a9303	SAMN04624793.contigs.fa.gz
SAMN04624797	cb15570e082b4f3b0a6f7202544f91bd	SAMN04624797.contigs.fa.gz
SAMN04624800	e633e9b922cf3d7a1bf70517f7f73b30	SAMN04624800.contigs.fa.gz
SAMN04624802	5fbafd3c6607bae88bc03331535da208	SAMN04624802.contigs.fa.gz
SAMN04624803	ef5c3c1cc796ce1b08a73eb5d7b8ae69	SAMN04624803.contigs.fa.gz
SAMN04624804	59c6a68fd397c646cf77d3552a3c8823	SAMN04624804.contigs.fa.gz
SAMN04624805	9f884be0a100ef46b72728c6c2ef60bc	SAMN04624805.contigs.fa.gz
SAMN04624806	04d3d7ba756aac3dd26cbdabc1d5477d	SAMN04624806.contigs.fa.gz
SAMN04624807	35d57192e8f8250ac2b518cb0e76fad0	SAMN04624807.contigs.fa.gz
SAMN04624810	93837a8be258ebe80b23d68a5253e488	SAMN04624810.contigs.fa.gz
SAMN04624815	480a1d86c87a2504901745f837870d66	SAMN04624815.contigs.fa.gz
SAMN04624816	064d7f7b1939f00e72f2cd4e912713a1	SAMN04624816.contigs.fa.gz
SAMN04624817	a13c54b016b4720a10e050832c39339e	SAMN04624817.contigs.fa.gz
SAMN04624818	f2452b2b83d5f3d70ee3ea9bf1fcef2b	SAMN04624818.contigs.fa.gz
SAMN04624822	3cf92fe406951c2fe7a73a3471a0570c	SAMN04624822.contigs.fa.gz
SAMN04624823	f054c3db81b901118dcfde59c0c79f1a	SAMN04624823.contigs.fa.gz
SAMN04624827	e62ac0142e985fb264b7d47b1432157f	SAMN04624827.contigs.fa.gz
SAMN04624828	85cbb5b25418ac18592d071fce1e400f	SAMN04624828.contigs.fa.gz
SAMN04624829	076860c2e8450fde9f17385392c0caca	SAMN04624829.contigs.fa.gz
SAMN04624830	31d67e8621c72380d42137a371d41d0e	SAMN04624830.contigs.fa.gz
SAMN04624832	91e7d118bb771b14c2d25c032a05c035	SAMN04624832.contigs.fa.gz
SAMN04624833	a8d358b64a37aa13dfe347ced357406e	SAMN04624833.contigs.fa.gz
SAMN04624834	f5e963c3c10aec6c0c78b448b01e050a	SAMN04624834.contigs.fa.gz
SAMN04624835	db47d2878772ce96ef23ae409cc2a0df	SAMN04624835.contigs.fa.gz
SAMN04624837	76e64bb267ab6f4f054ca0bf6ce52303	SAMN04624837.contigs.fa.gz
SAMN04624838	ec017be47021397fe396c8f5d0016282	SAMN04624838.contigs.fa.gz
SAMN04624840	0a0ab6b02fcf7219be4341526406e95c	SAMN04624840.contigs.fa.gz
SAMN04624841	543aafe587e275f944c9e588394ce993	SAMN04624841.contigs.fa.gz
SAMN04624842	e13d52a111dda6a89ac8c4c096682376	SAMN04624842.contigs.fa.gz
SAMN04624843	3f9851b2b8b9afa53cb0af3980dfe9bb	SAMN04624843.contigs.fa.gz
SAMN04624845	7c33a51f804f775b5010431737cfbb1c	SAMN04624845.contigs.fa.gz
SAMN04624847	8766e9f0f4fe506e8ff9ee995522513e	SAMN04624847.contigs.fa.gz
SAMN04624850	8e9b858b46be7651878de36a1870da74	SAMN04624850.contigs.fa.gz
SAMN04624852	686f0a3703b50da2bea186b6f4e9bd4b	SAMN04624852.contigs.fa.gz
SAMN04624853	827018e87fcff6e4ad05520454995dd2	SAMN04624853.contigs.fa.gz
SAMN04624856	bb3b8a9ddf5162c1e17cfff435e05501	SAMN04624856.contigs.fa.gz
SAMN04624858	7682f08f25cc5c03e57feb421fd14a46	SAMN04624858.contigs.fa.gz
SAMN04624859	a138f8073ba4342e23f0c663951bf21c	SAMN04624859.contigs.fa.gz
SAMN04624860	e2da8e788b63f2b2a8fb317c734bdfb1	SAMN04624860.contigs.fa.gz
SAMN04624861	53a15c75b7a57fb7592511e092e4108c	SAMN04624861.contigs.fa.gz
SAMN04624862	e5b1a71c1df37cc7ca06392c6d98fde4	SAMN04624862.contigs.fa.gz
SAMN04624865	7740ee485df773fdc21faffa21959a0a	SAMN04624865.contigs.fa.gz
SAMN04624870	b85cb146276313eac7c69115a85c5083	SAMN04624870.contigs.fa.gz
SAMN04624871	fd877ff003bf765e48715d82399bec23	SAMN04624871.contigs.fa.gz
SAMN04624872	0d6e861c0f99bc2ee714b0f6d1b42568	SAMN04624872.contigs.fa.gz
SAMN04624876	ed47b620ceb9b06c4f3a7a0a8ebac65d	SAMN04624876.contigs.fa.gz
SAMN04624877	f2aa003dc7f0d485fd27b01296546efc	SAMN04624877.contigs.fa.gz
SAMN04624878	313092b141bea9772e630ffda6943cad	SAMN04624878.contigs.fa.gz
SAMN04624880	57a3da32bb36add7f1930f833db196ec	SAMN04624880.contigs.fa.gz
SAMN04624884	2b958ec5db49ab436b2a7941aa1fccb5	SAMN04624884.contigs.fa.gz
SAMN04624886	d2c6666a6fd7ec564f8b86ebd0ad563c	SAMN04624886.contigs.fa.gz
SAMN04624888	f96152bd20fcec7d1c6e3aba33d4a619	SAMN04624888.contigs.fa.gz
SAMN04624892	181d8aeede2c5249575737f6ef43a14c	SAMN04624892.contigs.fa.gz
SAMN04624893	5cb1bbe4988d32858f7ced9c3f5d4026	SAMN04624893.contigs.fa.gz
SAMN04624894	e10d3e9c0007b7821aecfa7f9c16b404	SAMN04624894.contigs.fa.gz
SAMN04624895	5ad62537d0a3fb809cc7551f0ea41351	SAMN04624895.contigs.fa.gz
SAMN04624896	e3f0a3ea9986e39d2fa6280ee824c255	SAMN04624896.contigs.fa.gz
SAMN04624897	0c8ba2651d92505fa90bfafb30e26907	SAMN04624897.contigs.fa.gz
SAMN04624899	2720eb6f517a96ab44b65a178836b0b7	SAMN04624899.contigs.fa.gz
SAMN04624904	6a828f64c17d7b253967ec6c76cab6e2	SAMN04624904.contigs.fa.gz
SAMN04624906	282d805ec974fa8a9cbf726be2ed4b41	SAMN04624906.contigs.fa.gz
SAMN04624909	64d6f35524231be5e195af104a67f99c	SAMN04624909.contigs.fa.gz
SAMN04624912	2e9a3c208737cd9a6b816245804cda0a	SAMN04624912.contigs.fa.gz
SAMN04624913	d73f5bccbb6873d180326b1c30795d73	SAMN04624913.contigs.fa.gz
SAMN04624916	7e84fab25608e130c567f11cdf4fb364	SAMN04624916.contigs.fa.gz
SAMN04624917	c93d0dc3370865d5368980e6e733de15	SAMN04624917.contigs.fa.gz
SAMN04624918	7257ada617c37548aed3f1e80283f84e	SAMN04624918.contigs.fa.gz
SAMN04624919	d2e6843169f062e9ec6e03e59d87a265	SAMN04624919.contigs.fa.gz
SAMN04624920	f9c288109a590afce112abc1b43a9379	SAMN04624920.contigs.fa.gz
SAMN04624921	9b8f79d6360133021132ff7d4d62de4a	SAMN04624921.contigs.fa.gz
SAMN04624922	52fa235632645cfc709146df43d04f22	SAMN04624922.contigs.fa.gz
SAMN04624924	d28b55b184c4d99f207309ad91a12f96	SAMN04624924.contigs.fa.gz
SAMN04624925	352a14e799ce3498bed9be7eff44d079	SAMN04624925.contigs.fa.gz
SAMN04624928	563ad71394aab099f067565bf26e6f9a	SAMN04624928.contigs.fa.gz
SAMN04624933	3d5349d71969386b10a65d560d68e18f	SAMN04624933.contigs.fa.gz
SAMN04624935	186547cba98e2712c2164e21de9ec1f6	SAMN04624935.contigs.fa.gz
SAMN04624937	6ed81a36d4daa891f1338d26a1feeec9	SAMN04624937.contigs.fa.gz
SAMN04624938	37896fab79ab853f4dfe51dd21e321b8	SAMN04624938.contigs.fa.gz
SAMN04624939	3a6ea4ff900a71d095ba5b15655933e8	SAMN04624939.contigs.fa.gz
SAMN04624940	8c59f4889079c4f3f204e1d973e3d7d1	SAMN04624940.contigs.fa.gz
SAMN04624941	15d21febcbb32f09ba9125527953611a	SAMN04624941.contigs.fa.gz
SAMN04624942	49e85f6e3695ef726c00461ac40c42ea	SAMN04624942.contigs.fa.gz
SAMN04624943	ff69280003c4ec2a8e1651705f66012f	SAMN04624943.contigs.fa.gz
SAMN04624945	7b3f597030b1a6b6ca24bf63ad2f49ec	SAMN04624945.contigs.fa.gz
SAMN04624946	1a1f0c7fd07bfe185bc4995aa4fda99f	SAMN04624946.contigs.fa.gz
SAMN04624948	0160d2a1dcba4fd492ec6592b5002e14	SAMN04624948.contigs.fa.gz
SAMN04624950	79c2719fb42f4e8001a6e33ea537a4a7	SAMN04624950.contigs.fa.gz
SAMN04624951	84fef3d2ad50c76c27e6402bda1667bf	SAMN04624951.contigs.fa.gz
SAMN04624952	f94e24e2fa7c4e9fb00333e3db0be921	SAMN04624952.contigs.fa.gz
SAMN04624953	7e215f118b1c64df1e3d8cd3f03e4cf6	SAMN04624953.contigs.fa.gz
SAMN04624955	b97ef50f41ae7c4449d9123162844482	SAMN04624955.contigs.fa.gz
SAMN04624957	5de11942a8c64d375ed0d4146cfbe7a7	SAMN04624957.contigs.fa.gz
SAMN04624958	409230efa9693394f007f4d8516eb6cb	SAMN04624958.contigs.fa.gz
SAMN04624960	c3d7641a67523633f239fec1ff259c49	SAMN04624960.contigs.fa.gz
SAMN04624961	c3ccc247dc1d28cc4f007dbeb7a51d13	SAMN04624961.contigs.fa.gz
SAMN04624962	9d129dabedc19aabfb49011513c1aaa9	SAMN04624962.contigs.fa.gz
SAMN04624967	db1e33e1e882ce25005d58430c73a6cb	SAMN04624967.contigs.fa.gz
SAMN04624968	ae047c5e74925209c296c4e68f2a1e24	SAMN04624968.contigs.fa.gz
SAMN04624969	f5e44b586884c6fc6a253c21cc1cd3a1	SAMN04624969.contigs.fa.gz
SAMN04624971	05da26ae6426f06aacd0f50285ac2ab2	SAMN04624971.contigs.fa.gz
SAMN04624972	e82f72853375ab4a5f727f7bc6a29b81	SAMN04624972.contigs.fa.gz
SAMN04624974	783fbd5810c3cfe5e722b19592de3df7	SAMN04624974.contigs.fa.gz
SAMN04624977	79627b01a3a6abb787b82651227735ed	SAMN04624977.contigs.fa.gz
SAMN04624978	8b83cab46c72fd220366c4bbde93ec63	SAMN04624978.contigs.fa.gz
SAMN04624985	69149107f272f32e7836ab8e3515151c	SAMN04624985.contigs.fa.gz
SAMN04624986	0b282b64f81de76dfc9811192a3a492f	SAMN04624986.contigs.fa.gz
SAMN04624987	a80cbc79efb095d50c2fd039bca87f11	SAMN04624987.contigs.fa.gz
SAMN04624989	e34978c28a05f4597a33a4c3e2c00d52	SAMN04624989.contigs.fa.gz
SAMN04624990	aea4517c2feb0b8ad4d2b85c0a2eabc3	SAMN04624990.contigs.fa.gz
SAMN04624992	01c779626bd97df854a0d58cd5d09285	SAMN04624992.contigs.fa.gz
SAMN04624993	18a8e4269d847dc8a8f5eca4218d5cee	SAMN04624993.contigs.fa.gz
SAMN04624995	cb5a760b74b851feb11b154968e453a8	SAMN04624995.contigs.fa.gz
SAMN04624996	0ccecf2939976997df2bece568930c26	SAMN04624996.contigs.fa.gz
SAMN04624997	1bfac201b94de84aec46e7027116bd5d	SAMN04624997.contigs.fa.gz
SAMN04625004	27717bbc07fbcba1ed243443c9f9555b	SAMN04625004.contigs.fa.gz
SAMN04625005	18d6d25a0310e348f115799f00457214	SAMN04625005.contigs.fa.gz
SAMN04625008	fbd879c12963896abffe1f4060373753	SAMN04625008.contigs.fa.gz
SAMN04625011	087dcb967b8161a11caf9c1427264953	SAMN04625011.contigs.fa.gz
SAMN04625018	4d92d837e1f12412099fcdc116b53201	SAMN04625018.contigs.fa.gz
SAMN04625023	33c976a5ac6048c48a173be17b5a0c76	SAMN04625023.contigs.fa.gz
SAMN04625024	fd2051a3c34d46c9dd727c42c1d674ff	SAMN04625024.contigs.fa.gz
SAMN04625027	1720244ba670c88af138f42b5fd9714c	SAMN04625027.contigs.fa.gz
SAMN04625028	aa40dcb54542a3455c72615ae6b3a179	SAMN04625028.contigs.fa.gz
SAMN04625031	0ff0ebaaac1e8a5145b35178f9137269	SAMN04625031.contigs.fa.gz
SAMN04625034	4f4b24a4573dba374d6d102f287d95d3	SAMN04625034.contigs.fa.gz
SAMN04625036	1bec037a1913e36071b1a29dad19cb14	SAMN04625036.contigs.fa.gz
SAMN04625037	ff030a4827aea64eeb696f78aa538deb	SAMN04625037.contigs.fa.gz
SAMN04625038	35a0cad4adae20696ee135a23a951a36	SAMN04625038.contigs.fa.gz
SAMN04625039	ea37a527861daaa1806e2ef349a737ce	SAMN04625039.contigs.fa.gz
SAMN04625041	a6d1700b4cc09dd0d465fff731ba4bb2	SAMN04625041.contigs.fa.gz
SAMN04625044	834d4ae50fabd78040aa689a2824802a	SAMN04625044.contigs.fa.gz
SAMN04625048	dd7586653198747b8fb0c4f3357f1df9	SAMN04625048.contigs.fa.gz
SAMN04625050	5f0812f9816e3e890f197cd21c630763	SAMN04625050.contigs.fa.gz
SAMN04625053	e3045d00ac42ca29e08df9fd684873de	SAMN04625053.contigs.fa.gz
SAMN04625060	567dab47d6910d42ed4ddb45472bd064	SAMN04625060.contigs.fa.gz
SAMN04625062	29b0972e5233d00775b2e21822187756	SAMN04625062.contigs.fa.gz
SAMN04625066	9a23643a20631ece36a9585c647b9dc6	SAMN04625066.contigs.fa.gz
SAMN04625071	dd95f00dec300107286db3e0045eafe1	SAMN04625071.contigs.fa.gz
SAMN04625082	928518e6bdd00659fcc1dc9a4150c39a	SAMN04625082.contigs.fa.gz
SAMN04625089	9359c8038287c7c46a4bbe3337c58124	SAMN04625089.contigs.fa.gz
SAMN04625090	59c0a08ad0901dd9ede5b4e2f60bd4b2	SAMN04625090.contigs.fa.gz
SAMN04625095	aa4a042906636a291e13dd344ecad4ec	SAMN04625095.contigs.fa.gz
SAMN04625100	45961c7d953bc1245861ae6e33892a3e	SAMN04625100.contigs.fa.gz
SAMN04625104	0be48299cb66e8f14efafb865832847e	SAMN04625104.contigs.fa.gz
SAMN04625110	294899792949490e05ffb3917552547a	SAMN04625110.contigs.fa.gz
SAMN04625114	5358e336e245ccccdcc1d45647b4d2e1	SAMN04625114.contigs.fa.gz
SAMN04625115	19e80f1dfd8d6d416bbfbebf7140dbf5	SAMN04625115.contigs.fa.gz
SAMN04625129	fbfd16527bb6e4ccbf8e353615a8a9b2	SAMN04625129.contigs.fa.gz
SAMN04625131	233f298c50d66ddefde3246db24d2af2	SAMN04625131.contigs.fa.gz
SAMN04625134	6db354a405f01d87ab6ec7a1eea4a07e	SAMN04625134.contigs.fa.gz
SAMN04625136	6cfd02580b9b6ecf0434284fa56638e5	SAMN04625136.contigs.fa.gz
SAMN04625139	c9cbbcc1e2be13c3b71afaf516f093e1	SAMN04625139.contigs.fa.gz
SAMN04625142	e942e8da0ebbf0dfdb7e67da93d5685c	SAMN04625142.contigs.fa.gz
SAMN04625143	041c1812c2261a12e72e501ac127ced4	SAMN04625143.contigs.fa.gz
SAMN04625148	908b0033ed076cc856c40a8817f954cf	SAMN04625148.contigs.fa.gz
SAMN04625157	356b7ef496b0d4025c999201d02dcf9c	SAMN04625157.contigs.fa.gz
SAMN04625162	faf27ca45917bb4055dcc22481b100ce	SAMN04625162.contigs.fa.gz
SAMN04625168	18a68175d349464fe08dda3c45873f21	SAMN04625168.contigs.fa.gz
SAMN04625171	7093b86703ea053426eea66dbe4e95c1	SAMN04625171.contigs.fa.gz
SAMN04625172	8051bfdba7eb7f1fc4ef5ffca998b8c5	SAMN04625172.contigs.fa.gz
SAMN04625173	7f70425d5856f44f0399c0a9b5e8dac1	SAMN04625173.contigs.fa.gz
SAMN04625175	1b4c6dd69a662c21d1370fffdd659e4d	SAMN04625175.contigs.fa.gz
SAMN04625181	91346eaa4282938c12b2f32c141e0f39	SAMN04625181.contigs.fa.gz
SAMN04625182	53279c5f29be4d6ed2f09345fb4164d5	SAMN04625182.contigs.fa.gz
SAMN04625184	aec0867501aaea2a328ead0fe0d5e0cc	SAMN04625184.contigs.fa.gz
SAMN04625185	92eadaae99f66fa16c0258119416021c	SAMN04625185.contigs.fa.gz
SAMN04625186	a91c0328d338e0f407ff026589b3cdb0	SAMN04625186.contigs.fa.gz
SAMN04625187	1a14025401f2c64fb25e808c14d5c032	SAMN04625187.contigs.fa.gz
SAMN04625188	56406f4b5971b7d937742093c50e0b10	SAMN04625188.contigs.fa.gz
SAMN04625195	3174aed5c3200e9e582e0f57ab75c9a5	SAMN04625195.contigs.fa.gz
SAMN04625197	0843c6453cce4322aa9098280c7278e7	SAMN04625197.contigs.fa.gz
SAMN04625199	5e77d338d86afdf958524abaa99ac934	SAMN04625199.contigs.fa.gz
SAMN04625201	4c146c04cc91ea4897e85338b4449220	SAMN04625201.contigs.fa.gz
SAMN04625204	fff35c2e4fef6aa97a5d30f911fa031c	SAMN04625204.contigs.fa.gz
SAMN04625205	0359f1b7762060156fe3ede469570e84	SAMN04625205.contigs.fa.gz
SAMN04625206	e81738de2af93d9049bc0e62302173e3	SAMN04625206.contigs.fa.gz
SAMN04625210	cbbdba364cb26affe0f7e9757a822a9e	SAMN04625210.contigs.fa.gz
SAMN04625212	0e0bfd7048d6f8a82baa6e351f2c26e0	SAMN04625212.contigs.fa.gz
SAMN04625213	4e37639c759649345aac1e143485d94d	SAMN04625213.contigs.fa.gz
SAMN04625216	bf2655282385cb9d82922540d1a41a75	SAMN04625216.contigs.fa.gz
SAMN04625220	248d55ebaf28390ef1daa9870f515545	SAMN04625220.contigs.fa.gz
SAMN04625229	e884b3ff9e202e5cc74f71729860853a	SAMN04625229.contigs.fa.gz
SAMN04625231	39d4750740a6b4c81f7aea0603bcdd4d	SAMN04625231.contigs.fa.gz
SAMN04625232	2f2398b79eaef26de06d1b6ee460fc53	SAMN04625232.contigs.fa.gz
SAMN04625235	893003016d687a4d629d85018fd2de99	SAMN04625235.contigs.fa.gz
SAMN04625237	91a384099efb1f9910cfe91aa507c8fd	SAMN04625237.contigs.fa.gz
SAMN04625240	4861eb668d0b4a574c9c9101de4ddba2	SAMN04625240.contigs.fa.gz
SAMN04625243	33e2cc068baa6b9b35d1dd5b453212fc	SAMN04625243.contigs.fa.gz
SAMN04625245	e85cfc7204f2537b57aa4a3502458291	SAMN04625245.contigs.fa.gz
SAMN04625247	8faf56be414e08106efeb9fee2727765	SAMN04625247.contigs.fa.gz
SAMN04625252	e0ff180ce0f99fa225125a86056dac31	SAMN04625252.contigs.fa.gz
SAMN04625254	88015e39db78778c2ddbc86a5876562f	SAMN04625254.contigs.fa.gz
SAMN04625255	daa328fdff8d4c96c22b2844a4cde97e	SAMN04625255.contigs.fa.gz
SAMN04625258	4b7ab414d5b019fadf7118e6b10c0d54	SAMN04625258.contigs.fa.gz
SAMN04625260	cff8f38ab033fb518ec7f29e677140e8	SAMN04625260.contigs.fa.gz
SAMN04625261	7b24d4f62ec53c55f0705feeb6fe48d9	SAMN04625261.contigs.fa.gz
SAMN04625263	34d817495a4ad6b1f97143033a19123c	SAMN04625263.contigs.fa.gz
SAMN04625266	fd28f56cde84d3881fbe3944f2c6cfd8	SAMN04625266.contigs.fa.gz
SAMN04625270	0f3422b2cf6617f526459b905dd5d104	SAMN04625270.contigs.fa.gz
SAMN04883401	f4081d894e4bec45b322a1ab222e8092	SAMN04883401.contigs.fa.gz
SAMN04883406	40dad70c05f93ce89fa5c2c5c3697f96	SAMN04883406.contigs.fa.gz
SAMN04883407	446dde2ccb33caf5db133d2cfed76030	SAMN04883407.contigs.fa.gz
SAMN04883417	7c585e36d089e09aa5ca7d9a5563c7c6	SAMN04883417.contigs.fa.gz
SAMN04883420	60079e7845e82026d82957a0c7aaf78a	SAMN04883420.contigs.fa.gz
SAMN04883424	9a36a8e7816afebd11f867315a27f934	SAMN04883424.contigs.fa.gz
SAMN04883426	94d7928402a5e9ebd417e6ac10f4eeeb	SAMN04883426.contigs.fa.gz
SAMN04883428	0da018a5f14960fb88e1779a0137050d	SAMN04883428.contigs.fa.gz
SAMN04883431	3014a86ddd2daf49b10b2d5647e3b39a	SAMN04883431.contigs.fa.gz
SAMN04883432	5e6a639b89e17bc899f0a644855b148d	SAMN04883432.contigs.fa.gz
SAMN04883434	71552e26347b58fa64c931d3b9267af3	SAMN04883434.contigs.fa.gz
SAMN04883447	a8172e64c06c9a55b95e393122df07a1	SAMN04883447.contigs.fa.gz
SAMN04883448	861f4c275744c30d209d27e98b2ad940	SAMN04883448.contigs.fa.gz
SAMN04883449	3f5739240617e1703b8c1ba09db4cf21	SAMN04883449.contigs.fa.gz
SAMN04958447	aee848a0654d39e3ca6ff94d1a5fde14	SAMN04958447.contigs.fa.gz
SAMN04962261	1927cc13c385c661ae7727496e25ab8e	SAMN04962261.contigs.fa.gz
SAMN04962265	dea35727dbe66815de349448ad37e869	SAMN04962265.contigs.fa.gz
SAMN04962267	19c3729363918d08cae4f71c53e1d6c3	SAMN04962267.contigs.fa.gz
SAMN04962268	0149ac28c9eb2c98e29ee1b3d36928d4	SAMN04962268.contigs.fa.gz
SAMN04962270	45afc2a8d7ceca64ce78dce1f7827b69	SAMN04962270.contigs.fa.gz
SAMN04962271	54f926218adbdda6a81fd7e4667a6590	SAMN04962271.contigs.fa.gz
SAMN04962272	4956e0bdf4a12924f061fc67ba470447	SAMN04962272.contigs.fa.gz
SAMN04962278	39c97267c42a00dcf43e02e6d6eec5a3	SAMN04962278.contigs.fa.gz
SAMN04962279	f87edfcbf9f247524eba344ff089a114	SAMN04962279.contigs.fa.gz
SAMN04962280	c3be2c100b66141695d7ce21ab5b975c	SAMN04962280.contigs.fa.gz
SAMN05209087	da166344c5f4a9c714df74162f8e9a76	SAMN05209087.contigs.fa.gz
SAMN05209089	85108c832629e5bf233e5dfbc6b7c23d	SAMN05209089.contigs.fa.gz
SAMN05209090	8dfdcc21d4cba02562863ca66055f46e	SAMN05209090.contigs.fa.gz
SAMN05209091	b75e1e4e7cad0780a7fb7b5121a8cf99	SAMN05209091.contigs.fa.gz
SAMN05209094	a23ba5077b78b18a86cc26c0cfc611df	SAMN05209094.contigs.fa.gz
SAMN05209101	0eab4ab5575f9104c43bcc0f49e1fd14	SAMN05209101.contigs.fa.gz
SAMN05209103	5b1321e38ca939484ea76d5480031227	SAMN05209103.contigs.fa.gz
SAMN05209105	2e4247922b257f785d83e7b12f40f7a8	SAMN05209105.contigs.fa.gz
SAMN05209106	6397e38a65274fead387cda3be85e2d4	SAMN05209106.contigs.fa.gz
SAMN05364104	81376e795fadcf000a40dd877efaef2e	SAMN05364104.contigs.fa.gz
SAMN05364121	fd2016c9ba20d36f584ee82f44cfc3c5	SAMN05364121.contigs.fa.gz
SAMN05364123	ba07c0051e0142565785615e9b4f0077	SAMN05364123.contigs.fa.gz
SAMN05413557	02c256d441e0d71871497122c6a20ca4	SAMN05413557.contigs.fa.gz
SAMN05413558	21bf5816c2f268bd07d258fe6c82f85c	SAMN05413558.contigs.fa.gz
SAMN05413560	c52e38e58abf1c413915a13e7acfb54d	SAMN05413560.contigs.fa.gz
SAMN05413561	48ddfb80c5075f8007628c2a2c2c0271	SAMN05413561.contigs.fa.gz
SAMN05413562	cbc1b0ebbd479eebc27ae73a847da6a9	SAMN05413562.contigs.fa.gz
SAMN05413563	9f17acb8eb18744f402ab144fd978110	SAMN05413563.contigs.fa.gz
SAMN05413570	946ce988ffc14488355198aa9ec4bd15	SAMN05413570.contigs.fa.gz
SAMN05413572	b527e9912158a125923f5c6a33d45cd9	SAMN05413572.contigs.fa.gz
SAMN05413574	3115b8b113363be93ae200048922464b	SAMN05413574.contigs.fa.gz
SAMN05413576	248aa5e95566a8d42bfaafd013f89365	SAMN05413576.contigs.fa.gz
SAMN05413578	0af2e882a3559eb200a27ba91083cc98	SAMN05413578.contigs.fa.gz
SAMN05413742	0ec955131510af810e225ad0f2053e1a	SAMN05413742.contigs.fa.gz
SAMN05421815	40a819e4b2568cd789f4365c0eea17e7	SAMN05421815.contigs.fa.gz
SAMN05453157	76bfea44d127d988d8c91a20f5c25434	SAMN05453157.contigs.fa.gz
SAMN05554156	37cac9f34dda2221d0e2008bb3542cbe	SAMN05554156.contigs.fa.gz
SAMN05554160	40b95aa01e112be242283b91e8e4ee23	SAMN05554160.contigs.fa.gz
SAMN05554163	ab75bf2c7065fc976ded5fa84a182ce4	SAMN05554163.contigs.fa.gz
SAMN05554165	ab25e7a08ab7c16be9d152f768c58d84	SAMN05554165.contigs.fa.gz
SAMN05554171	4830642950b252fc4da1de7d995b24ce	SAMN05554171.contigs.fa.gz
SAMN05554175	e85b4258cb1764a8b2b3cb5af7117d2b	SAMN05554175.contigs.fa.gz
SAMN05554176	5c32f54c6ae33cdef17a0b4361580220	SAMN05554176.contigs.fa.gz
SAMN05554177	07a1035e43143500ddff03743838b694	SAMN05554177.contigs.fa.gz
SAMN05558904	cd9918788cd8747aa0e44c9a2f6f5cd3	SAMN05558904.contigs.fa.gz
SAMN05558916	cc607e5b870591461c29bb3a69d76f13	SAMN05558916.contigs.fa.gz
SAMN05558917	d797cd2a601ef8cd25d5d87b31dae1ca	SAMN05558917.contigs.fa.gz
SAMN05558927	9ba7dd69e81a663a4c2da9cc3681635c	SAMN05558927.contigs.fa.gz
SAMN05558929	663d950a6a4e7fb01366b50bd2941c3d	SAMN05558929.contigs.fa.gz
SAMN05558940	11e4161fa1b3e3f21161cbb3044805cb	SAMN05558940.contigs.fa.gz
SAMN05558944	ff28e6ddb29ba600aa9714fbc21ef85d	SAMN05558944.contigs.fa.gz
SAMN05558953	3b82de06ac440fdd0bcd964e31adbd17	SAMN05558953.contigs.fa.gz
SAMN05558966	cc24a36cf63a08d4f245747861e781a4	SAMN05558966.contigs.fa.gz
SAMN05558971	9b44f330bc35fa70fc417c02f82899bd	SAMN05558971.contigs.fa.gz
SAMN05558972	5c95039eb99ed745888c804c3504674a	SAMN05558972.contigs.fa.gz
SAMN05558977	fcff868a1a1f773c652b324a03d03e32	SAMN05558977.contigs.fa.gz
SAMN05558979	65863412dc11ece04d393e93b348d10f	SAMN05558979.contigs.fa.gz
SAMN05558987	cb1d4cac48b290608fa5796768c38561	SAMN05558987.contigs.fa.gz
SAMN05558989	ce46f088072f661189cca01f189c6982	SAMN05558989.contigs.fa.gz
SAMN05559006	75d743a4813819199091b13c70d88a36	SAMN05559006.contigs.fa.gz
SAMN05559007	c1316a7ac80ce68d577a9fd8ae949311	SAMN05559007.contigs.fa.gz
SAMN05559023	ee01f9e00a2a2e09d0136f5bc3dec7cf	SAMN05559023.contigs.fa.gz
SAMN05559033	b600a5bceade4e1af94ee4edb26407e2	SAMN05559033.contigs.fa.gz
SAMN05560601	a2833408b3d77e5412c5bdfda883b8c6	SAMN05560601.contigs.fa.gz
SAMN05560630	aefeae6315a57485f48306b3ad76e738	SAMN05560630.contigs.fa.gz
